transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative
TXN01375,Westlands,CL487,Client_1375,2023-07-02,1513324.17,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01294,Nairobi_Main,CL486,Client_1294,2022-09-13,3124052.82,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00487,Westlands,CL192,Client_487,2022-11-05,343656.87,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02378,Eldoret,CL594,Client_2378,2022-10-27,445323.86,KES,Third-party deposits followed by immediate outward remittances.
TXN00624,Nairobi_Main,CL221,Client_624,2022-02-19,1385808.15,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02616,Nairobi_Main,CL573,Client_2616,2023-06-17,862713.85,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01871,Westlands,CL557,Client_1871,2024-01-28,543000.65,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00585,Westlands,CL267,Client_585,2023-01-31,1730082.46,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN00650,Eldoret,CL458,Client_650,2023-10-15,879707.25,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02875,Westlands,CL303,Client_2875,2023-02-20,528743.52,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00547,Eldoret,CL863,Client_547,2022-04-11,809320.66,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00073,Westlands,CL606,Client_73,2023-07-04,526982.05,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00255,Nairobi_Main,CL943,Client_255,2022-04-04,186547.47,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02950,Kisumu,CL469,Client_2950,2022-09-23,172589.07,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01561,Mombasa,CL522,Client_1561,2024-03-21,532342.79,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01600,Kisumu,CL351,Client_1600,2022-05-29,324615.91,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00557,Westlands,CL989,Client_557,2023-08-13,947094.73,KES,Third-party deposits followed by immediate outward remittances.
TXN00934,Kisumu,CL121,Client_934,2022-03-13,115940.9,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01956,Westlands,CL547,Client_1956,2022-07-04,5060593.28,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01779,Eldoret,CL181,Client_1779,2023-07-21,400107.46,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00756,Westlands,CL311,Client_756,2022-10-21,15699569.64,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02272,Nairobi_Main,CL682,Client_2272,2022-01-30,947416.7,KES,Third-party deposits followed by immediate outward remittances.
TXN01440,Eldoret,CL343,Client_1440,2023-08-21,903846.16,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00059,Nairobi_Main,CL374,Client_59,2024-01-22,681386.11,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00172,Nairobi_Main,CL818,Client_172,2024-03-12,305264.17,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00257,Westlands,CL450,Client_257,2024-09-30,1311704.25,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02823,Mombasa,CL538,Client_2823,2024-06-10,1405624.91,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01781,Mombasa,CL230,Client_1781,2023-04-11,414287.01,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02486,Eldoret,CL109,Client_2486,2023-09-14,3183937.19,KES,Third-party deposits followed by immediate outward remittances.
TXN00288,Westlands,CL617,Client_288,2024-08-19,815716.42,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00008,Nairobi_Main,CL191,Client_8,2023-12-26,2930522.39,KES,Third-party deposits followed by immediate outward remittances.
TXN01793,Nairobi_Main,CL179,Client_1793,2023-04-05,1271719.51,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00524,Westlands,CL644,Client_524,2024-02-29,805661.59,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00781,Eldoret,CL503,Client_781,2024-09-08,611940.72,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00797,Eldoret,CL949,Client_797,2022-09-09,1417492.98,KES,Dormant account reactivated with high-value transfers to Tanzania.
TXN00626,Kisumu,CL458,Client_626,2023-03-11,377810.88,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01855,Eldoret,CL303,Client_1855,2022-11-18,3614716.86,KES,Customer refused to provide source of funds documentation.
TXN01283,Westlands,CL949,Client_1283,2024-05-24,887067.25,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01046,Kisumu,CL130,Client_1046,2024-06-25,1003056.06,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01012,Kisumu,CL888,Client_1012,2024-08-07,620524.1,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00493,Westlands,CL571,Client_493,2022-07-12,570436.89,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01564,Mombasa,CL133,Client_1564,2022-02-01,1003326.74,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00133,Westlands,CL560,Client_133,2024-08-12,256885.93,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02061,Westlands,CL703,Client_2061,2024-07-23,3159132.95,KES,Dormant account reactivated with high-value transfers to Uganda.
TXN01226,Nairobi_Main,CL174,Client_1226,2024-08-03,1306890.71,KES,Third-party deposits followed by immediate outward remittances.
TXN01339,Mombasa,CL252,Client_1339,2024-04-07,1035754.66,KES,Large transfer to foreign account in Hong Kong without updated KYC.
TXN01371,Eldoret,CL457,Client_1371,2023-08-01,1257138.35,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02258,Eldoret,CL827,Client_2258,2023-09-27,402506.59,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01803,Kisumu,CL220,Client_1803,2022-06-16,776408.37,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02589,Eldoret,CL681,Client_2589,2023-06-07,308653.02,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02028,Kisumu,CL833,Client_2028,2022-09-05,1286276.86,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02986,Nairobi_Main,CL850,Client_2986,2024-05-24,619060.53,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01191,Westlands,CL441,Client_1191,2023-02-07,1614987.79,KES,Dormant account reactivated with high-value transfers to China.
TXN02744,Westlands,CL525,Client_2744,2022-08-11,798665.64,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00482,Eldoret,CL928,Client_482,2023-07-05,276819.71,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00838,Mombasa,CL810,Client_838,2022-09-02,268646.64,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02199,Mombasa,CL206,Client_2199,2023-08-25,824606.66,KES,Third-party deposits followed by immediate outward remittances.
TXN01496,Mombasa,CL228,Client_1496,2023-03-10,2200653.72,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01908,Kisumu,CL975,Client_1908,2024-08-12,245551.69,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01201,Mombasa,CL881,Client_1201,2023-09-06,1644097.32,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN01063,Westlands,CL207,Client_1063,2023-11-03,1207588.54,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00724,Eldoret,CL502,Client_724,2023-01-01,909167.72,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01774,Eldoret,CL402,Client_1774,2023-11-23,1750035.64,KES,Large transfer to foreign account in China without updated KYC.
TXN00171,Kisumu,CL851,Client_171,2023-08-27,289914.08,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01495,Mombasa,CL260,Client_1495,2023-07-11,1590369.55,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02768,Eldoret,CL736,Client_2768,2022-03-28,2211688.53,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00731,Eldoret,CL331,Client_731,2022-01-07,619762.54,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00793,Kisumu,CL344,Client_793,2022-08-21,653504.82,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02931,Kisumu,CL839,Client_2931,2024-09-16,3211469.35,KES,Third-party deposits followed by immediate outward remittances.
TXN01434,Mombasa,CL606,Client_1434,2024-12-26,359275.86,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00417,Westlands,CL790,Client_417,2022-03-15,5932977.65,KES,Customer refused to provide source of funds documentation.
TXN00399,Eldoret,CL200,Client_399,2024-05-21,1324988.24,KES,Dormant account reactivated with high-value transfers to Tanzania.
TXN00620,Eldoret,CL907,Client_620,2023-08-12,632046.86,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01077,Westlands,CL938,Client_1077,2024-09-28,181750.96,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02917,Eldoret,CL253,Client_2917,2024-06-12,477875.37,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02385,Mombasa,CL668,Client_2385,2022-11-18,1512867.32,KES,Third-party deposits followed by immediate outward remittances.
TXN01601,Kisumu,CL248,Client_1601,2023-10-06,1245930.51,KES,Large transfer to foreign account in UK without updated KYC.
TXN00436,Kisumu,CL735,Client_436,2023-10-08,569131.25,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01259,Westlands,CL722,Client_1259,2024-02-21,778784.25,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00500,Westlands,CL261,Client_500,2024-10-20,205261.53,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00097,Westlands,CL881,Client_97,2024-08-22,1917452.9,KES,Large transfer to foreign account in Hong Kong without updated KYC.
TXN02158,Nairobi_Main,CL796,Client_2158,2022-12-06,1103565.01,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01667,Kisumu,CL500,Client_1667,2024-05-04,268468.38,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00266,Nairobi_Main,CL623,Client_266,2022-08-30,225607.44,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02045,Mombasa,CL488,Client_2045,2022-01-30,303855.05,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00412,Nairobi_Main,CL165,Client_412,2023-06-23,533824.34,KES,Third-party deposits followed by immediate outward remittances.
TXN02859,Mombasa,CL654,Client_2859,2022-11-02,1234044.63,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00039,Mombasa,CL573,Client_39,2023-04-20,213260.51,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02733,Eldoret,CL696,Client_2733,2023-04-15,801320.77,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01516,Eldoret,CL721,Client_1516,2022-06-03,496221.04,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00867,Westlands,CL626,Client_867,2023-04-12,1899837.38,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01352,Westlands,CL688,Client_1352,2023-02-27,153064.35,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02337,Westlands,CL825,Client_2337,2024-10-11,2305018.24,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00477,Mombasa,CL406,Client_477,2022-01-19,809028.86,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01438,Eldoret,CL365,Client_1438,2023-09-14,1664677.39,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01482,Kisumu,CL469,Client_1482,2022-10-13,1050156.92,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00952,Westlands,CL368,Client_952,2022-12-12,691375.78,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01571,Eldoret,CL262,Client_1571,2023-10-23,942211.71,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01224,Eldoret,CL884,Client_1224,2023-10-30,2131676.22,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01653,Nairobi_Main,CL281,Client_1653,2023-06-25,619129.05,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00829,Eldoret,CL874,Client_829,2024-02-09,402668.62,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01372,Westlands,CL425,Client_1372,2024-03-08,1790841.06,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02697,Nairobi_Main,CL949,Client_2697,2022-01-29,1152261.06,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00359,Westlands,CL787,Client_359,2023-04-26,677322.63,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00049,Kisumu,CL810,Client_49,2022-10-17,687304.57,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01837,Westlands,CL303,Client_1837,2022-07-01,524733.83,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN00415,Westlands,CL970,Client_415,2024-11-27,681887.39,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02608,Nairobi_Main,CL915,Client_2608,2022-01-18,201791.56,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00466,Nairobi_Main,CL126,Client_466,2024-03-24,1203960.82,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01101,Kisumu,CL667,Client_1101,2022-07-27,3606358.51,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00659,Westlands,CL981,Client_659,2023-06-13,1755521.08,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01666,Eldoret,CL560,Client_1666,2024-12-15,1438942.09,KES,Dormant account reactivated with high-value transfers to UK.
TXN00217,Eldoret,CL513,Client_217,2022-10-05,314589.01,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01010,Westlands,CL979,Client_1010,2022-02-24,371511.59,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02503,Nairobi_Main,CL808,Client_2503,2024-09-29,428516.33,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00762,Mombasa,CL280,Client_762,2022-11-24,588543.94,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00444,Eldoret,CL451,Client_444,2024-01-20,507684.75,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01058,Eldoret,CL213,Client_1058,2022-05-03,1228015.87,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00463,Westlands,CL974,Client_463,2022-02-17,331105.44,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02622,Nairobi_Main,CL701,Client_2622,2022-08-30,938783.04,KES,Salary deposit verified with updated KYC; payslips on file.
